x,y
6.69E-05,-0.005105003
6.75E-05,-0.005100959
8.67E-05,-0.004974374
7.86E-05,-0.005016013
8.16E-05,-0.004999804
7.41E-05,-0.005041866
8.85E-05,-0.004965639
7.39E-05,-0.005042714
7.97E-05,-0.00500972
8.34E-05,-0.004990693
8.79E-05,-0.004953196
4.95E-05,-0.003829675
5.12E-05,-0.003812445
5.27E-05,-0.003806436
4.95E-05,-0.001939011
5.65E-05,-0.003779179
4.95E-05,-0.005390246
5.63E-05,-0.001902421
6.92E-05,-0.003705173
6.90E-05,-0.003705784
6.48E-05,-0.003722044
6.61E-05,-0.003716975
6.77E-05,-0.001859886
7.35E-05,-0.003677811
7.60E-05,-0.003669029
6.77E-05,-0.003699453
7.18E-05,-0.003684169
7.29E-05,-0.003680133
7.72E-05,-0.003664986
7.43E-05,-0.001834612
7.11E-05,-0.001842659
7.54E-05,-0.001831998
8.83E-05,-0.003620119
8.22E-05,-0.003638067
8.42E-05,-0.003631959
7.54E-05,-0.003660535
8.23E-05,-0.003637754
8.61E-05,-0.001801697
8.13E-05,-0.001811327
8.25E-05,-0.001808951
9.19E-05,-0.003600462
8.61E-05,-0.003616251
9.74E-05,-0.003586541
5.66E-05,-0.008098035
4.30E-05,-0.008239166
5.66E-05,-0.007697395
5.82E-05,-0.007683238
6.09E-05,-0.008033882
6.68E-05,-0.00796398
6.00E-05,-0.008042387
6.48E-05,-0.007603011
6.68E-05,-0.007972284
7.47E-05,-0.007859845
4.57E-05,-0.006527567
6.68E-05,-0.007573498
7.47E-05,-0.007870387
7.13E-05,-0.007892602
7.80E-05,-0.00781458
6.46E-05,-0.007972076
7.47E-05,-0.007477169
7.80E-05,-0.007825654
7.63E-05,-0.007830308
8.78E-05,-0.007725262
7.63E-05,-0.007840622
7.39E-05,-0.00785337
6.53E-05,-0.0079512
7.21E-05,-0.007870986
9.07E-05,-0.007686036
8.67E-05,-0.007704254
7.55E-05,-0.007822156
8.67E-05,-0.007718231
6.77E-05,-0.006276989
9.63E-05,-0.007627919
7.41E-05,-0.007836083
8.90E-05,-0.007669588
7.97E-05,-0.00776762
7.01E-05,-0.006243046
8.73E-05,-0.007684946
8.79E-05,-0.007678976
8.75E-05,-0.007682698
7.57E-05,-0.006183286
7.54E-05,-0.006185868
8.32E-05,-0.006111438
8.90E-05,-0.006055036
6.09E-05,-0.008040583
6.00E-05,-0.008048666
7.13E-05,-0.007901561
5.17E-05,-0.00719755
5.48E-05,-0.007163326
5.80E-05,-0.007126302
6.46E-05,-0.00797874
7.39E-05,-0.007862584
7.21E-05,-0.007879257
7.16E-05,-0.006973139
7.01E-05,-0.006985667
7.62E-05,-0.006920409
8.25E-05,-0.006855838
8.23E-05,-0.006857625
8.90E-05,-0.007684491
8.73E-05,-0.007699038
8.80E-05,-0.007693369
8.75E-05,-0.007696897
8.48E-05,-0.00682449
4.57E-05,-0.008155617
7.01E-05,-0.007849766
5.53E-05,-0.00803267
6.85E-05,-0.007864899
7.57E-05,-0.007783791
7.54E-05,-0.007786584
8.05E-05,-0.007726048
5.97E-05,-0.00634924
5.07E-05,-0.008076183
4.99E-05,-0.008082789
6.02E-05,-0.007957647
7.17E-05,-0.007820261
7.83E-05,-0.007745561
7.71E-05,-0.007756294
6.60E-05,-0.006276587
6.41E-05,-0.006293474
6.40E-05,-0.006294847
7.67E-05,-0.007759528
5.60E-05,-0.006382921
5.52E-05,-0.008018485
6.92E-05,-0.007843681
7.54E-05,-0.007770979
7.44E-05,-0.006877137
8.02E-05,-0.007712731
8.89E-05,-0.007624878
6.92E-05,-0.006231674
6.84E-05,-0.006239092
7.80E-05,-0.007732094
8.03E-05,-0.006815693
5.91E-05,-0.006339968
6.72E-05,-0.006250065
7.36E-05,-0.006177683
7.47E-05,-0.006168308
7.43E-05,-0.006171713
7.04E-05,-0.007817077
7.44E-05,-0.007764184
8.03E-05,-0.007696359
8.21E-05,-0.007680575
8.36E-05,-0.006774487
8.28E-05,-0.006780194
6.93E-05,-0.00621566
8.43E-05,-0.006061154
4.30E-05,-0.008236135
5.10E-05,-0.008138663
5.10E-05,-0.008139758
5.17E-05,-0.008120678
6.03E-05,-0.00801355
5.47E-05,-0.008080222
6.04E-05,-0.008017933
5.80E-05,-0.008036366
6.53E-05,-0.007957071
6.44E-05,-0.007959709
6.44E-05,-0.007965217
7.41E-05,-0.007844618
7.16E-05,-0.007859531
7.27E-05,-0.007857008
7.16E-05,-0.007866968
7.01E-05,-0.007874338
7.97E-05,-0.00777851
7.62E-05,-0.007799963
7.01E-05,-0.00788105
7.62E-05,-0.007809275
7.32E-05,-0.007828576
7.24E-05,-0.00783577
8.25E-05,-0.007738701
8.23E-05,-0.007740648
8.48E-05,-0.007704875
8.25E-05,-0.007713011
8.48E-05,-0.007692326
6.60E-05,-0.007824995
5.60E-05,-0.007027362
5.59E-05,-0.006323667
5.97E-05,-0.0079012
5.91E-05,-0.006987111
6.41E-05,-0.007842226
6.40E-05,-0.007843629
6.92E-05,-0.007777332
6.84E-05,-0.007784849
6.92E-05,-0.006870301
7.36E-05,-0.007719959
7.47E-05,-0.007710212
7.43E-05,-0.00771374
8.28E-05,-0.006732006
8.33E-05,-0.006728137
8.23E-05,-0.00673554
6.10E-05,-0.006260403
6.72E-05,-0.00779607
7.25E-05,-0.006827711
7.16E-05,-0.006834776
7.19E-05,-0.006831906
7.99E-05,-0.006753418
8.75E-05,-0.006681488
8.60E-05,-0.006692549
9.72E-05,-0.006603266
7.00E-05,-0.006847887
6.94E-05,-0.006852852
7.42E-05,-0.006797499
8.50E-05,-0.006699
4.69E-05,-0.00556661
4.69E-05,-0.007108517
7.00E-05,-0.005369906
6.94E-05,-0.005373712
7.42E-05,-0.005329381
6.90E-05,-0.005272695
7.97E-05,-0.005183316
7.16E-05,-0.003793254
6.49E-05,-0.005401661
6.56E-05,-0.005397289
8.51E-05,-0.003721953
6.83E-05,-0.005278168
7.51E-05,-0.005213859
7.75E-05,-0.005197322
7.31E-05,-0.005228044
8.40E-05,-0.00514137
8.52E-05,-0.005134101
5.36E-05,-0.005496164
7.00E-05,-0.003799653
6.94E-05,-0.003802108
7.42E-05,-0.00377267
6.70E-05,-0.005373274
7.52E-05,-0.00530864
7.50E-05,-0.005309372
6.37E-05,-0.00328124
8.41E-05,-0.0052422
8.34E-05,-0.005246206
8.34E-05,-0.005245981
6.37E-05,-0.005312669
7.20E-05,-0.003227529
7.20E-05,-0.005235438
7.94E-05,-0.003182492
5.13E-05,-0.003361892
7.29E-05,-0.00532253
7.21E-05,-0.005327464
7.95E-05,-0.005268704
7.81E-05,-0.005276672
7.61E-05,-0.003197475
7.44E-05,-0.00320578
8.67E-05,-0.00521468
8.60E-05,-0.003143623
8.41E-05,-0.003715336
6.24E-05,-0.003278271
6.55E-05,-0.006883967
5.36E-05,-0.007014499
6.49E-05,-0.006889738
7.52E-05,-0.006772817
7.50E-05,-0.006773773
6.70E-05,-0.006854932
7.29E-05,-0.006791001
7.20E-05,-0.006797478
7.95E-05,-0.006723423
5.20E-05,-0.00702636
7.81E-05,-0.006733651
8.67E-05,-0.006655211
8.50E-05,-0.006666739
6.40E-05,-0.006962646
6.43E-05,-0.006960538
6.77E-05,-0.006916482
5.97E-05,-0.005490878
6.60E-05,-0.006930581
5.36E-05,-0.005468522
6.56E-05,-0.005345315
6.49E-05,-0.005350587
5.97E-05,-0.00699839
6.41E-05,-0.005450557
6.40E-05,-0.005451486
6.41E-05,-0.006945932
6.40E-05,-0.006947171
6.92E-05,-0.005404221
6.72E-05,-0.005416688
6.84E-05,-0.005409321
5.20E-05,-0.005480119
6.92E-05,-0.006887518
6.84E-05,-0.006894123
7.47E-05,-0.005355571
7.43E-05,-0.005357992
7.47E-05,-0.006826689
7.43E-05,-0.006829865
5.60E-05,-0.005511209
5.91E-05,-0.005480072
6.72E-05,-0.006903998
7.36E-05,-0.005362212
7.36E-05,-0.006835375
6.70E-05,-0.005318654
7.52E-05,-0.005243346
7.50E-05,-0.005244206
8.41E-05,-0.005169175
6.92E-05,-0.005389005
5.59E-05,-0.003357128
5.59E-05,-0.005419799
6.10E-05,-0.003318077
8.28E-05,-0.005278396
8.33E-05,-0.005275369
8.23E-05,-0.005281147
8.43E-05,-0.005269796
6.32E-05,-0.005347591
8.43E-05,-0.006720984
7.04E-05,-0.003256987
6.83E-05,-0.00326761
7.04E-05,-0.00527791
7.29E-05,-0.005259751
7.21E-05,-0.005265589
5.13E-05,-0.003796562
7.95E-05,-0.003202232
7.95E-05,-0.005199045
8.34E-05,-0.005173655
8.35E-05,-0.005173407
7.25E-05,-0.005354417
7.16E-05,-0.005359814
7.19E-05,-0.005357611
7.99E-05,-0.005295132
6.10E-05,-0.005365082
8.76E-05,-0.005237979
6.83E-05,-0.005293207
7.63E-05,-0.003216923
7.81E-05,-0.003208556
7.63E-05,-0.005220207
7.81E-05,-0.005208196
8.67E-05,-0.00316066
8.67E-05,-0.005139235
9.72E-05,-0.005175212
8.39E-05,-0.005156376
8.51E-05,-0.005149254
8.60E-05,-0.005246371
8.51E-05,-0.005251284
6.90E-05,-0.00325323
6.83E-05,-0.003257061
7.97E-05,-0.003191262
8.39E-05,-0.003172549
8.34E-05,-0.0031748
8.51E-05,-0.003167622
8.34E-05,-0.005159612
7.51E-05,-0.003212532
7.76E-05,-0.00320099
8.52E-05,-0.003157142
4.57E-05,-0.008161025
5.83E-05,-0.007623758
6.13E-05,-0.007583366
5.53E-05,-0.008033009
6.85E-05,-0.007859306
7.01E-05,-0.007843359
6.02E-05,-0.007955819
6.77E-05,-0.00749738
7.17E-05,-0.007813702
7.83E-05,-0.007736524
5.52E-05,-0.008019387
7.01E-05,-0.007461431
6.92E-05,-0.007838351
7.57E-05,-0.007398265
7.54E-05,-0.007401007
7.67E-05,-0.00775123
7.54E-05,-0.007763288
7.71E-05,-0.007747821
8.31E-05,-0.007320817
6.85E-05,-0.007476215
7.17E-05,-0.007433731
7.83E-05,-0.007361771
8.05E-05,-0.007342637
6.40E-05,-0.006260497
6.43E-05,-0.006258222
7.80E-05,-0.00772373
8.02E-05,-0.007703314
8.68E-05,-0.007276723
8.90E-05,-0.007259272
8.89E-05,-0.007611699
7.67E-05,-0.007375503
7.71E-05,-0.007372321
5.97E-05,-0.006299597
6.96E-05,-0.006197114
6.77E-05,-0.006213986
7.66E-05,-0.006123488
7.61E-05,-0.006127653
8.21E-05,-0.007670352
6.60E-05,-0.00622919
6.41E-05,-0.006245635
6.40E-05,-0.00624698
8.89E-05,-0.007244908
8.39E-05,-0.006051817
8.23E-05,-0.006063979
8.27E-05,-0.006060547
6.92E-05,-0.006185888
8.92E-05,-0.005999185
8.60E-05,-0.006021474
9.67E-05,-0.005935657
5.12E-05,-0.008057204
5.14E-05,-0.008054997
6.30E-05,-0.007899605
6.16E-05,-0.007913106
7.07E-05,-0.007793019
5.07E-05,-0.008072718
4.99E-05,-0.008079002
5.70E-05,-0.008179763
5.56E-05,-0.008188867
5.49E-05,-0.008195365
6.02E-05,-0.008141978
6.56E-05,-0.008078665
6.70E-05,-0.008058221
7.70E-05,-0.007947537
7.43E-05,-0.007973185
7.90E-05,-0.007919487
7.77E-05,-0.007931484
8.12E-05,-0.007889619
8.65E-05,-0.007831972
8.43E-05,-0.007851566
8.94E-05,-0.007795577
8.87E-05,-0.007801124
4.82E-05,-0.007317187
5.92E-05,-0.007211822
6.36E-05,-0.007168895
5.92E-05,-0.00813201
5.80E-05,-0.008143464
6.18E-05,-0.008099172
7.19E-05,-0.007972492
6.20E-05,-0.008064535
6.98E-05,-0.007992444
7.46E-05,-0.007936949
7.43E-05,-0.007927965
7.59E-05,-0.007913512
5.82E-05,-0.00717284
5.66E-05,-0.007184932
6.48E-05,-0.007097468
7.74E-05,-0.006955603
7.71E-05,-0.006958054
5.66E-05,-0.00810496
6.46E-05,-0.007073502
7.21E-05,-0.006984867
8.80E-05,-0.006814489
8.73E-05,-0.006819652
8.75E-05,-0.006817699
5.23E-05,-0.008174894
7.09E-05,-0.007933747
7.31E-05,-0.007635654
7.20E-05,-0.007644954
7.94E-05,-0.007563682
8.60E-05,-0.007492891
8.98E-05,-0.006584709
9.44E-05,-0.007415703
7.59E-05,-0.005146023
7.59E-05,-0.006012222
7.75E-05,-0.0059996
4.95E-05,-0.006305677
7.44E-05,-0.007600762
8.98E-05,-0.007433712
9.03E-05,-0.007429722
7.23E-05,-0.006040782
7.73E-05,-0.006688501
6.37E-05,-0.007740299
6.24E-05,-0.006843425
4.95E-05,-0.005393457
6.89E-05,-0.006771902
7.61E-05,-0.007590706
7.44E-05,-0.007605583
7.50E-05,-0.006705905
5.27E-05,-0.006257881
8.98E-05,-0.007446715
9.03E-05,-0.007442983
7.23E-05,-0.005169705
6.76E-05,-0.006080646
8.21E-05,-0.005091075
7.84E-05,-0.005974701
8.21E-05,-0.005947921
6.89E-05,-0.007652629
5.27E-05,-0.005352351
7.37E-05,-0.006715661
5.12E-05,-0.006272597
7.73E-05,-0.007561403
7.73E-05,-0.007555095
7.50E-05,-0.007575862
5.65E-05,-0.006202279
6.76E-05,-0.00520287
4.69E-05,-0.003752865
7.84E-05,-0.005113392
7.43E-05,-0.005140016
7.73E-05,-0.005120739
7.43E-05,-0.006006854
7.73E-05,-0.005983555
9.09E-05,-0.005027926
8.99E-05,-0.005033325
8.61E-05,-0.00505289
9.09E-05,-0.005873308
8.99E-05,-0.005879795
8.61E-05,-0.005903397
5.13E-05,-0.006968655
6.23E-05,-0.007736549
6.56E-05,-0.006799251
7.07E-05,-0.006739522
7.37E-05,-0.007587486
8.29E-05,-0.005925276
7.80E-05,-0.00666485
8.73E-05,-0.006582975
8.65E-05,-0.006588509
8.69E-05,-0.006585578
6.90E-05,-0.006805188
6.83E-05,-0.006811159
7.51E-05,-0.006739932
6.16E-05,-0.005298135
6.23E-05,-0.005292939
6.98E-05,-0.005220326
7.07E-05,-0.00521403
7.31E-05,-0.005292158
7.20E-05,-0.005298471
7.31E-05,-0.006755769
7.20E-05,-0.00676405
7.94E-05,-0.005240865
7.94E-05,-0.006690962
6.51E-05,-0.00525545
7.81E-05,-0.005147953
7.45E-05,-0.005171386
8.73E-05,-0.005076924
8.65E-05,-0.005081677
8.69E-05,-0.005079161
7.34E-05,-0.005178852
8.42E-05,-0.005094538
8.60E-05,-0.006626791
6.37E-05,-0.005364882
6.37E-05,-0.006848999
7.61E-05,-0.005259548
7.44E-05,-0.005269789
7.61E-05,-0.006715192
7.44E-05,-0.006728522
8.60E-05,-0.005189951
6.47E-05,-0.005258134
9.44E-05,-0.00513459
7.22E-05,-0.005186753
7.08E-05,-0.005197145
4.96E-05,-0.003748358
9.44E-05,-0.006556749
9.43E-05,-0.005026172
7.43E-05,-0.003579145
9.09E-05,-0.003498182
8.99E-05,-0.003501995
8.98E-05,-0.005156325
9.03E-05,-0.005153697
9.03E-05,-0.00658135
7.75E-05,-0.005135533
7.82E-05,-0.005131188
6.92E-05,-0.003604951
6.90E-05,-0.003605749
6.16E-05,-0.003781199
6.23E-05,-0.003778438
6.16E-05,-0.005348303
6.23E-05,-0.005344146
6.16E-05,-0.006832493
6.23E-05,-0.006826835
6.51E-05,-0.003755703
6.47E-05,-0.003757153
6.51E-05,-0.005311135
6.98E-05,-0.005281828
6.47E-05,-0.005313386
5.12E-05,-0.005364395
6.98E-05,-0.006746466
7.34E-05,-0.003711977
7.22E-05,-0.003716264
7.45E-05,-0.003707908
7.07E-05,-0.003721831
7.34E-05,-0.005244536
7.22E-05,-0.005251303
7.45E-05,-0.00523814
7.07E-05,-0.005260144
5.65E-05,-0.005304926
7.34E-05,-0.006699808
7.22E-05,-0.006708726
7.45E-05,-0.006691401
7.75E-05,-0.003685915
8.42E-05,-0.003663357
7.82E-05,-0.003683537
7.59E-05,-0.005214467
7.23E-05,-0.005234835
7.75E-05,-0.005205334
8.42E-05,-0.005169197
7.82E-05,-0.005201554
8.42E-05,-0.006603451
8.21E-05,-0.005164856
9.43E-05,-0.005106882
6.92E-05,-0.005174697
6.90E-05,-0.00517576
6.48E-05,-0.005206079
6.61E-05,-0.005196616
9.42E-05,-0.006523529
6.77E-05,-0.003181295
9.09E-05,-0.005107629
8.99E-05,-0.00511251
8.29E-05,-0.005070996
7.36E-05,-0.005128048
7.61E-05,-0.005112005
7.72E-05,-0.005104645
8.83E-05,-0.005026493
8.93E-05,-0.005021497
9.75E-05,-0.003042999
8.60E-05,-0.003678955
6.37E-05,-0.003793848
6.24E-05,-0.005358512
7.61E-05,-0.003724102
7.44E-05,-0.003730664
6.89E-05,-0.005303004
7.73E-05,-0.005237465
7.50E-05,-0.005250854
9.44E-05,-0.003642993
8.98E-05,-0.003656437
9.03E-05,-0.003654815
5.13E-05,-0.005453253
6.56E-05,-0.005323688
7.73E-05,-0.003708845
5.12E-05,-0.003320434
7.37E-05,-0.005258306
7.07E-05,-0.005276521
5.65E-05,-0.003277689
7.80E-05,-0.005217795
8.73E-05,-0.005153821
8.69E-05,-0.005155796
8.65E-05,-0.00515799
5.13E-05,-0.00385349
8.73E-05,-0.004827944
9.16E-05,-0.003732047
8.89E-05,-0.003486885
8.01E-05,-0.026696052
7.84E-05,-0.027554426
9.43E-05,-0.019846925
9.43E-05,-0.020619113
8.43E-05,-0.021304588
8.26E-05,-0.020901785
8.47E-05,-0.020322225
8.29E-05,-0.020798425
8.19E-05,-0.020200694
8.01E-05,-0.020642443
7.99E-05,-0.019700599
8.69E-05,-0.021085104
8.72E-05,-0.021046544
8.65E-05,-0.020264082
8.11E-05,-0.021267378
7.82E-05,-0.021059379
7.63E-05,-0.021391639
7.75E-05,-0.020123454
7.38E-05,-0.020620696
7.40E-05,-0.020603533
7.04E-05,-0.020881622
7.39E-05,-0.019541795
8.31E-05,-0.020361839
8.25E-05,-0.020366205
7.88E-05,-0.020235739
8.04E-05,-0.020324292
7.68E-05,-0.020088526
7.69E-05,-0.020097083
6.67E-05,-0.020013777
6.48E-05,-0.020088209
5.64E-05,-0.020211506
5.56E-05,-0.020229842
6.25E-05,-0.019232773
5.35E-05,-0.021256273
8.99E-05,-0.020468145
8.82E-05,-0.021343669
7.93E-05,-0.021024385
7.88E-05,-0.020233841
7.68E-05,-0.021172744
7.69E-05,-0.021126975
7.32E-05,-0.021704025
7.38E-05,-0.021479636
7.52E-05,-0.020843734
7.23E-05,-0.022061007
7.13E-05,-0.022475125
6.98E-05,-0.021863748
6.84E-05,-0.022339517
6.76E-05,-0.022571965
6.72E-05,-0.022699167
5.35E-05,-0.02228838
6.00E-05,-0.023035292
0.000102183,-0.021500644
8.34E-05,-0.03033064
6.39E-05,-0.027907294
8.05E-05,-0.027906477
8.31E-05,-0.0279273
8.05E-05,-0.028935995
7.93E-05,-0.028017902
8.51E-05,-0.028892141
8.34E-05,-0.028752729
8.20E-05,-0.028339724
7.99E-05,-0.028284007
7.84E-05,-0.029173936
7.70E-05,-0.028574912
7.72E-05,-0.028442062
7.99E-05,-0.029165895
7.84E-05,-0.029688994
7.79E-05,-0.029860868
7.73E-05,-0.030034618
7.69E-05,-0.03016138
7.41E-05,-0.029298534
7.70E-05,-0.028665767
7.72E-05,-0.02860654
7.68E-05,-0.027389079
7.69E-05,-0.02736784
6.63E-05,-0.030297151
6.25E-05,-0.030557509
5.92E-05,-0.028243116
5.63E-05,-0.029558986
5.53E-05,-0.02963228
5.53E-05,-0.03155043
5.63E-05,-0.031251446
9.44E-05,-0.028570842
6.74E-05,-0.029219791
5.77E-05,-0.026995077
9.08E-05,-0.0264318
8.96E-05,-0.025930284
8.66E-05,-0.025254825
8.67E-05,-0.025205525
8.93E-05,-0.02565483
8.82E-05,-0.025304558
8.75E-05,-0.027260509
7.68E-05,-0.027265125
7.69E-05,-0.02721706
7.38E-05,-0.02721889
7.32E-05,-0.027429682
7.13E-05,-0.028119268
7.23E-05,-0.027773097
7.10E-05,-0.028241915
6.99E-05,-0.027053069
6.72E-05,-0.027737428
6.84E-05,-0.02746053
6.76E-05,-0.027641529
9.31E-05,-0.028868409
9.12E-05,-0.026302036
9.08E-05,-0.027861636
8.51E-05,-0.027480838
8.26E-05,-0.028769499
8.34E-05,-0.026898174
7.95E-05,-0.028753891
8.01E-05,-0.028529575
7.82E-05,-0.027814461
7.79E-05,-0.027933423
7.41E-05,-0.026219272
5.78E-05,-0.029362912
5.01E-05,-0.0290238
8.60E-05,-0.02728602
8.76E-05,-0.028524476
7.79E-05,-0.029487695
8.26E-05,-0.030682685
7.95E-05,-0.031389491
8.01E-05,-0.030953958
7.83E-05,-0.032136698
7.82E-05,-0.030677635
7.79E-05,-0.030888937
7.73E-05,-0.029799692
7.69E-05,-0.030031193
7.41E-05,-0.030076615
8.33E-05,-0.031676028
1.88E-05,-0.031013699
8.81E-05,-0.033450867
8.33E-05,-0.029778266
8.40E-05,-0.03075252
8.21E-05,-0.030397989
7.94E-05,-0.030272046
7.89E-05,-0.030499167
8.53E-05,-0.031329163
8.31E-05,-0.031242098
7.83E-05,-0.032084877
7.83E-05,-0.032087565
7.78E-05,-0.0294451
7.83E-05,-0.029236251
7.06E-05,-0.030128256
8.38E-05,-0.030636474
8.37E-05,-0.03069063
6.02E-05,-0.030934621
7.94E-05,-0.032973218
7.88E-05,-0.033341558
0.000102178,-0.031616757
8.40E-05,-0.032489633
8.11E-05,-0.034685726
8.31E-05,-0.033154384
8.21E-05,-0.032530787
7.83E-05,-0.035138457
7.83E-05,-0.03514115
7.49E-05,-0.035671781
7.06E-05,-0.034791997
4.95E-05,-0.03533044
4.87E-05,-0.035332732
9.03E-05,-0.03542842
9.04E-05,-0.034144422
7.45E-05,-0.031200726
7.41E-05,-0.03144808
7.30E-05,-0.030777769
7.15E-05,-0.031749189
8.20E-05,-0.029047347
8.31E-05,-0.027555804
7.82E-05,-0.030003187
7.79E-05,-0.030074229
8.05E-05,-0.028208061
7.84E-05,-0.028643886
7.79E-05,-0.02873843
7.99E-05,-0.028348425
7.73E-05,-0.02883853
7.69E-05,-0.028909239
7.13E-05,-0.029255531
7.41E-05,-0.02789246
6.98E-05,-0.028188511
6.84E-05,-0.028538712
6.76E-05,-0.028700635
6.72E-05,-0.028788833
6.82E-05,-0.029444716
6.87E-05,-0.029454785
6.63E-05,-0.027960159
6.00E-05,-0.028114009
5.77E-05,-0.02983389
6.25E-05,-0.027775486
5.86E-05,-0.02826157
5.78E-05,-0.030260301
5.01E-05,-0.029156733
7.50E-05,-0.029292519
7.41E-05,-0.029947448
7.29E-05,-0.031278039
9.08E-05,-0.030017849
8.96E-05,-0.029495667
8.66E-05,-0.028731878
8.67E-05,-0.02868345
8.20E-05,-0.029675731
9.38E-05,-0.029000056
9.21E-05,-0.028162225
6.82E-05,-0.029060092
6.88E-05,-0.028701236
6.63E-05,-0.028587797
7.06E-05,-0.029197326
6.90E-05,-0.030247672
6.26E-05,-0.030647271
7.20E-05,-0.029523494
6.98E-05,-0.01294246
7.02E-05,-0.013778399
7.33E-05,-0.015510464
6.99E-05,-0.01423177
6.75E-05,-0.013247471
6.94E-05,-0.012877147
6.96E-05,-0.013778773
6.72E-05,-0.013171509
5.81E-05,-0.010029859
6.33E-05,-0.009287386
6.40E-05,-0.01009273
4.95E-05,-0.007412303
7.50E-05,-0.026922082
7.41E-05,-0.027378538
4.66E-05,-0.027820921
7.15E-05,-0.03294699
7.61E-05,-0.030887331
7.61E-05,-0.030882911
7.46E-05,-0.031575159
7.62E-05,-0.03212226
9.44E-05,-0.03130674
7.30E-05,-0.028021686
8.75E-05,-0.027194094
7.45E-05,-0.028769112
7.41E-05,-0.028966445
7.15E-05,-0.02869256
9.08E-05,-0.029044247
8.58E-05,-0.025534392
6.90E-05,-0.026495922
7.61E-05,-0.017421685
7.54E-05,-0.004132412
7.26E-05,-0.004385511
6.50E-05,-0.004076857
6.52E-05,-0.002986257
9.03E-05,0.000359199
8.61E-05,-0.001086121
6.64E-05,-0.003358102
6.53E-05,-0.00312333
6.35E-05,-0.002548607
4.06E-05,-0.016859555
7.28E-05,-0.017685191
7.27E-05,-0.017561518
7.11E-05,-0.016895035
7.02E-05,-0.016397002
6.54E-05,-0.014692545
7.37E-05,-0.016241961
6.93E-05,-0.015542748
6.98E-05,-0.015619447
8.28E-05,-0.003175161
7.88E-05,-0.004480428
7.85E-05,-0.004844708
5.44E-05,-0.007986962
4.71E-05,-0.004385859
8.94E-05,-0.001125432
8.89E-05,-0.001468559
8.41E-05,-0.003268766
8.27E-05,-0.003471009
8.23E-05,-0.003798102
7.92E-05,-0.004868692
7.03E-05,-0.00377964
6.93E-05,-0.003245135
6.99E-05,0.002311831
6.73E-05,-0.002355421
6.62E-05,-0.001680666
6.55E-05,-0.001081736
6.32E-05,4.13E-05
6.30E-05,6.16E-05
6.10E-05,0.00122963
6.53E-05,0.00227846
5.39E-05,0.001390577
6.66E-05,-0.002239145
6.53E-05,-0.002119836
6.20E-05,-0.000385341
7.28E-05,-0.004153258
7.72E-05,-0.006059357
8.08E-05,-0.006047359
8.89E-05,-0.002505929
8.48E-05,-0.003811565
8.84E-05,-0.002284486
8.09E-05,-0.00465928
7.88E-05,-0.005219464
7.85E-05,-0.005158255
7.60E-05,-0.005550025
7.59E-05,-0.005529786
7.16E-05,-0.004323843
5.42E-05,-0.007687013
5.14E-05,-0.003843437
7.02E-05,-0.001692436
6.73E-05,-0.000703049
7.20E-05,-0.003062929
8.88E-05,-0.002902337
8.94E-05,-0.00255275
8.56E-05,-0.004621541
8.39E-05,-0.005358189
7.53E-05,-0.004509696
7.39E-05,-0.003832507
7.28E-05,-0.00255832
7.27E-05,-0.002547028
8.54E-05,-0.005190915
8.21E-05,-0.006563204
8.53E-05,-0.005170918
7.96E-05,-0.00644994
8.33E-05,-0.005811053
8.25E-05,-0.006136083
5.68E-05,-0.007018068
8.06E-05,-0.006500398
8.06E-05,-0.006488695
8.02E-05,-0.006257396
8.01E-05,-0.006262247
7.83E-05,-0.005616906
8.51E-05,-0.006157147
8.42E-05,-0.006407165
8.10E-05,-0.006549418
4.76E-05,-0.008345814
6.01E-05,-0.010368472
6.73E-05,-0.015244514
6.27E-05,-0.012291406
6.29E-05,-0.012437224
6.01E-05,-0.011924211
6.66E-05,-0.015616643
6.62E-05,-0.015202239
6.33E-05,-0.01290304
6.30E-05,-0.012838799
6.20E-05,-0.012465886
5.93E-05,-0.01023883
6.10E-05,-0.011471308
5.93E-05,-0.01207152
6.27E-05,-0.013604587
6.29E-05,-0.013628685
6.38E-05,-0.013564401
6.86E-05,-0.015726464
6.55E-05,-0.01453157
4.71E-05,-0.019183448
4.06E-05,-0.017137505
6.96E-05,-0.017653401
7.28E-05,-0.017638453
7.54E-05,-0.018417191
7.96E-05,-0.017964433
7.90E-05,-0.018158488
7.26E-05,-0.017861598
6.99E-05,-0.01720629
7.72E-05,-0.019872126
7.09E-05,-0.017015708
6.92E-05,-0.016442276
7.92E-05,-0.020342193
7.50E-05,-0.019344625
6.64E-05,-0.015550874
6.42E-05,-0.014523321
6.93E-05,-0.016426484
6.62E-05,-0.015107167
6.73E-05,-0.015630408
5.51E-05,-0.010291101
5.51E-05,-0.011594327
6.35E-05,-0.013973241
5.39E-05,-0.011998445
8.88E-05,-0.021297679
9.20E-05,-0.031651341
8.33E-05,-0.033148013
8.21E-05,-0.033714046
4.22E-05,-0.032717932
6.57E-05,-0.032349458
6.46E-05,-0.033049627
9.12E-05,-0.034814119
8.40E-05,-0.034113316
8.53E-05,-0.034739715
8.31E-05,-0.034582877
8.11E-05,-0.035561075
7.83E-05,-0.035375826
7.83E-05,-0.03537788
7.49E-05,-0.035262114
7.15E-05,-0.036121747
7.29E-05,-0.035810375
7.41E-05,-0.035510556
8.29E-05,-0.03461826
8.35E-05,-0.035288387
8.93E-05,-0.034205602
